resourceId,timeBucket,cpuAvgPct,cpuMaxPct,memoryAvgPct,memoryMaxPct,networkInBytes,networkOutBytes
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T11:00:00Z,27.58,32.58,37.58,42.58,4172,7008
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T12:00:00Z,44.89,49.89,54.89,59.89,6733,7234
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T13:00:00Z,41.79,46.79,51.79,56.79,2081,1020
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T14:00:00Z,41.11,46.11,51.11,56.11,4516,6656
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T15:00:00Z,27.56,32.56,37.56,42.56,9135,1279
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T16:00:00Z,40.53,45.53,50.53,55.53,4749,8433
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T17:00:00Z,27.37,32.37,37.37,42.37,5513,4125
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T18:00:00Z,33.48,38.48,43.48,48.48,6882,6351
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T19:00:00Z,35.79,40.79,45.79,50.79,7346,6028
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T20:00:00Z,3.29,8.29,13.29,18.29,3135,4473
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T21:00:00Z,3.54,8.54,13.54,18.54,5249,2227
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T22:00:00Z,3.66,8.66,13.66,18.66,3558,1420
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-08T23:00:00Z,1.42,6.42,11.42,16.42,8894,1881
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T00:00:00Z,2.27,7.27,12.27,17.27,6928,3653
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T01:00:00Z,2.44,7.44,12.44,17.44,9107,5553
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T02:00:00Z,1.18,6.18,11.18,16.18,2007,8259
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T03:00:00Z,3.16,8.16,13.16,18.16,2398,8065
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T04:00:00Z,2.28,7.28,12.28,17.28,1366,7755
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T05:00:00Z,1.68,6.68,11.68,16.68,3072,5610
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T06:00:00Z,2.59,7.59,12.59,17.59,2753,6609
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T07:00:00Z,31.39,36.39,41.39,46.39,3598,1124
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T08:00:00Z,29.44,34.44,39.44,44.44,5676,1530
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T09:00:00Z,29.99,34.99,39.99,44.99,3042,1276
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T10:00:00Z,37.32,42.32,47.32,52.32,7644,9132
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T11:00:00Z,36.29,41.29,46.29,51.29,8396,7038
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T12:00:00Z,33.46,38.46,43.46,48.46,6050,2063
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T13:00:00Z,32.42,37.42,42.42,47.42,6702,7094
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T14:00:00Z,30.7,35.7,40.7,45.7,3825,5032
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T15:00:00Z,30.03,35.03,40.03,45.03,2743,3242
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T16:00:00Z,41.74,46.74,51.74,56.74,5114,8565
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T17:00:00Z,33.68,38.68,43.68,48.68,2811,1722
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T18:00:00Z,36.1,41.1,46.1,51.1,2941,9424
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T19:00:00Z,27.45,32.45,37.45,42.45,4395,1436
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T20:00:00Z,3.42,8.42,13.42,18.42,7759,4765
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T21:00:00Z,1.3,6.3,11.3,16.3,7531,5524
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T22:00:00Z,3.29,8.29,13.29,18.29,2474,9011
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-09T23:00:00Z,1.49,6.49,11.49,16.49,9458,1698
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T00:00:00Z,2.63,7.63,12.63,17.63,9468,2596
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T01:00:00Z,3.44,8.44,13.44,18.44,7000,8336
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T02:00:00Z,1.32,6.32,11.32,16.32,1499,2772
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T03:00:00Z,3.92,8.92,13.92,18.92,1996,8593
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T04:00:00Z,1.25,6.25,11.25,16.25,9329,1695
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T05:00:00Z,2.23,7.23,12.23,17.23,2665,5038
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T06:00:00Z,1.16,6.16,11.16,16.16,4755,6441
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T07:00:00Z,26.59,31.59,36.59,41.59,1783,5714
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T08:00:00Z,32.22,37.22,42.22,47.22,9694,5514
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T09:00:00Z,34.84,39.84,44.84,49.84,4268,7563
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T10:00:00Z,28.5,33.5,38.5,43.5,4220,1406
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T11:00:00Z,25.35,30.35,35.35,40.35,8128,3977
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T12:00:00Z,31.98,36.98,41.98,46.98,9652,6821
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T13:00:00Z,33.94,38.94,43.94,48.94,8036,5157
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T14:00:00Z,34.92,39.92,44.92,49.92,4351,2974
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T15:00:00Z,36.23,41.23,46.23,51.23,6468,4259
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T16:00:00Z,45.0,50.0,55.0,60.0,4282,7595
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T17:00:00Z,28.13,33.13,38.13,43.13,8200,5165
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T18:00:00Z,41.77,46.77,51.77,56.77,7449,8156
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T19:00:00Z,41.46,46.46,51.46,56.46,2293,6787
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T20:00:00Z,2.76,7.76,12.76,17.76,9595,4941
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T21:00:00Z,3.49,8.49,13.49,18.49,8782,1310
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T22:00:00Z,1.1,6.1,11.1,16.1,5358,7602
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-10T23:00:00Z,2.24,7.24,12.24,17.24,2641,6088
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T00:00:00Z,3.9,8.9,13.9,18.9,1408,2111
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T01:00:00Z,3.39,8.39,13.39,18.39,1828,8322
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T02:00:00Z,2.77,7.77,12.77,17.77,8657,3036
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T03:00:00Z,3.74,8.74,13.74,18.74,1611,1321
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T04:00:00Z,3.25,8.25,13.25,18.25,5303,4865
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T05:00:00Z,2.63,7.63,12.63,17.63,2113,5416
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T06:00:00Z,2.72,7.72,12.72,17.72,6161,5084
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T07:00:00Z,3.0,8.0,13.0,18.0,2077,6188
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T08:00:00Z,3.35,8.35,13.35,18.35,1692,5186
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T09:00:00Z,2.83,7.83,12.83,17.83,9222,1620
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T10:00:00Z,3.42,8.42,13.42,18.42,5876,9141
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T11:00:00Z,3.79,8.79,13.79,18.79,7471,9670
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T12:00:00Z,3.97,8.97,13.97,18.97,4664,2066
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T13:00:00Z,1.6,6.6,11.6,16.6,8192,2970
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T14:00:00Z,3.44,8.44,13.44,18.44,7262,5794
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T15:00:00Z,1.31,6.31,11.31,16.31,7258,2631
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T16:00:00Z,1.45,6.45,11.45,16.45,8945,5696
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T17:00:00Z,3.86,8.86,13.86,18.86,8946,8862
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T18:00:00Z,2.71,7.71,12.71,17.71,5067,4822
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T19:00:00Z,3.49,8.49,13.49,18.49,6280,8158
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T20:00:00Z,1.55,6.55,11.55,16.55,9444,5736
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T21:00:00Z,2.75,7.75,12.75,17.75,2866,8308
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T22:00:00Z,3.42,8.42,13.42,18.42,2097,5327
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-11T23:00:00Z,1.5,6.5,11.5,16.5,8058,3286
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T00:00:00Z,1.08,6.08,11.08,16.08,8655,1835
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T01:00:00Z,2.55,7.55,12.55,17.55,9856,3810
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T02:00:00Z,1.32,6.32,11.32,16.32,7729,1899
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T03:00:00Z,3.52,8.52,13.52,18.52,1449,5251
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T04:00:00Z,1.29,6.29,11.29,16.29,9941,2371
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T05:00:00Z,1.71,6.71,11.71,16.71,9404,9265
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T06:00:00Z,3.65,8.65,13.65,18.65,8349,3401
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T07:00:00Z,3.69,8.69,13.69,18.69,2368,8281
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T08:00:00Z,3.89,8.89,13.89,18.89,9806,9251
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T09:00:00Z,2.88,7.88,12.88,17.88,5747,9326
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T10:00:00Z,1.09,6.09,11.09,16.09,2156,9955
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T11:00:00Z,3.78,8.78,13.78,18.78,5260,5982
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T12:00:00Z,2.61,7.61,12.61,17.61,3633,2970
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T13:00:00Z,2.35,7.35,12.35,17.35,6833,9551
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T14:00:00Z,2.54,7.54,12.54,17.54,4819,8214
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T15:00:00Z,3.92,8.92,13.92,18.92,7124,8170
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T16:00:00Z,3.8,8.8,13.8,18.8,9832,3827
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T17:00:00Z,1.19,6.19,11.19,16.19,1420,5251
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T18:00:00Z,2.62,7.62,12.62,17.62,7861,8771
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T19:00:00Z,1.96,6.96,11.96,16.96,2535,3946
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T20:00:00Z,3.53,8.53,13.53,18.53,7230,2394
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T21:00:00Z,1.9,6.9,11.9,16.9,7606,2499
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T22:00:00Z,3.29,8.29,13.29,18.29,2376,3585
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-12T23:00:00Z,2.53,7.53,12.53,17.53,9186,5430
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T00:00:00Z,3.37,8.37,13.37,18.37,7938,9268
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T01:00:00Z,1.45,6.45,11.45,16.45,7424,8817
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T02:00:00Z,2.99,7.99,12.99,17.99,1819,5376
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T03:00:00Z,1.13,6.13,11.13,16.13,6810,4757
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T04:00:00Z,3.14,8.14,13.14,18.14,5237,2448
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T05:00:00Z,3.37,8.37,13.37,18.37,7938,2843
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T06:00:00Z,2.06,7.06,12.06,17.06,1721,9099
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T07:00:00Z,42.99,47.99,52.99,57.99,5065,3900
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T08:00:00Z,34.75,39.75,44.75,49.75,4672,6460
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T09:00:00Z,39.46,44.46,49.46,54.46,6800,2753
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T10:00:00Z,40.58,45.58,50.58,55.58,8540,7523
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T11:00:00Z,28.63,33.63,38.63,43.63,1740,7908
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T12:00:00Z,39.04,44.04,49.04,54.04,5637,7165
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T13:00:00Z,32.67,37.67,42.67,47.67,5073,5338
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T14:00:00Z,43.71,48.71,53.71,58.71,8033,1419
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T15:00:00Z,30.31,35.31,40.31,45.31,9383,6118
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T16:00:00Z,28.03,33.03,38.03,43.03,8273,1190
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T17:00:00Z,28.06,33.06,38.06,43.06,6538,2674
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T18:00:00Z,32.72,37.72,42.72,47.72,3618,6825
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T19:00:00Z,36.6,41.6,46.6,51.6,4983,7662
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T20:00:00Z,1.83,6.83,11.83,16.83,9957,3048
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T21:00:00Z,1.0,6.0,11.0,16.0,4637,5356
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T22:00:00Z,2.6,7.6,12.6,17.6,9727,9221
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-13T23:00:00Z,1.68,6.68,11.68,16.68,1673,8141
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-14T00:00:00Z,1.41,6.41,11.41,16.41,5235,7474
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-14T01:00:00Z,2.44,7.44,12.44,17.44,9637,8293
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-05,2026-04-14T02:00:00Z,2.81,7.81,12.81,17.81,2116,7961
